policy_id,booking_date,premium_booked,taxes,fees
P48794,2024-04-28,3480.25,174.01,78.79
P48795,2024-02-26,3081.07,154.05,23.24
P48796,2024-04-27,3690.31,184.52,91.94
P48797,2024-03-05,2639.61,131.98,97.72
P48798,2024-04-14,4537.88,226.89,63.91
P48799,2024-06-11,2847.95,142.4,98.99
P48800,2024-05-03,4528.04,226.4,46.84
P48801,2024-04-05,2489.98,124.5,52.57
P48802,2024-01-18,4452.02,222.6,89.26
,2024-06-28,4786.78,239.34,85.06
P48804,2024-01-24,1345.16,67.26,49.37
P48805,2024-04-12,1364.45,68.22,13.9
P48806,2024-04-28,1284.34,64.22,79.83
P48807,2024-04-27,3832.32,191.62,39.81
P48808,2024-05-16,4655.77,232.79,54.57
P48809,2024-03-02,1682.67,84.13,37.14
P48810,2024-07-17,4235.58,211.78,10.57
P48811,2024-02-17,2542.45,127.12,84.93
P48812,2024-06-23,1796.8,89.84,37.18
P48813,2024-03-18,2241.29,112.06,87.69
P48814,2024-05-09,1504.18,75.21,31.38
P48815,2024-02-14,1288.88,64.44,12.8
P48816,2024-04-12,2828.15,141.41,17.23
P48817,2024-03-08,1126.2,56.31,50.75
P48818,2024-03-16,4582.95,229.15,29.86
P48819,2024-05-10,2145.07,107.25,22.88
P48820,2024-05-16,4195.33,209.77,57.39
P48821,2024-03-01,4412.75,220.64,68.56
P48822,2024-05-06,-3189.8,159.49,22.37
,2024-07-04,2378.58,118.93,77.58
P48824,2024-02-23,4317.1,215.86,18.87
P48825,2024-06-12,3027.21,151.36,53.34
P48826,2024-03-20,4661.26,233.06,38.12
P48827,2024-05-19,1618.82,80.94,44.15
P48828,2024-01-14,3675.72,183.79,89.0
P48829,2024-02-08,4758.81,237.94,56.06
P48830,2024-04-30,,110.94,28.33
P48831,2024-02-07,4512.33,225.62,98.67
P48832,2024-05-20,4975.4,248.77,57.01
P48833,2024-06-24,2261.3,113.07,70.59
P48834,2024-05-20,2487.25,124.36,11.19
P48835,2024-03-10,3389.3,169.47,71.35
P48836,2024-04-23,1039.99,52.0,63.67
P48837,2024-03-04,3094.93,154.75,45.96
P48838,2024-02-07,3082.82,154.14,95.91
P48839,2024-01-30,1328.51,66.43,25.18
P48840,2024-05-13,4612.74,230.64,47.14
P48841,2024-05-01,1587.51,79.38,67.91
P48842,2024-06-15,2508.79,125.44,28.1
P48843,2024-04-26,3036.75,151.84,20.79
P48844,2024-01-29,1431.41,71.57,92.12
,2024-07-05,4047.83,202.39,69.79
P48846,2024-04-28,1090.22,54.51,59.68
P48847,2024-01-24,2718.94,135.95,28.56
P48848,2024-04-01,4028.99,201.45,38.13
P48849,2024-03-27,2486.69,124.33,50.69
P48850,2024-01-23,1833.75,91.69,53.03
P48851,2024-06-14,4693.28,234.66,26.8
P48852,2024-05-15,938.07,46.9,76.4
P48853,2024-04-07,1685.77,84.29,80.02
P48854,2024-01-10,1554.43,77.72,82.03
P48855,2024-03-14,700.17,35.01,81.1
P48856,2024-06-18,2412.85,120.64,92.94
P48857,2024-07-01,2472.56,123.63,27.29
P48858,2024-06-11,3076.64,153.83,91.06
P48859,2024-03-27,848.82,42.44,85.36
P48860,2024-03-14,487.47,24.37,68.92
P48861,2024-05-06,638.97,31.95,17.82
P48862,2024-02-27,3540.64,177.03,60.59
P48863,2024-04-26,1148.57,57.43,96.23
P48864,2024-06-13,2607.51,130.38,86.66
P48865,2024-02-21,3728.25,186.41,31.02
P48866,2024-07-13,4651.64,232.58,73.82
P48867,2024-04-16,2229.25,111.46,86.0
P48868,2024-01-13,1090.96,54.55,70.01
P48869,2024-03-30,1346.68,67.33,95.92
P48870,2024-02-08,973.31,48.67,70.65
P48871,2024-06-07,2179.56,108.98,17.05
P48872,2024-02-22,3432.4,171.62,20.54
P48873,2024-02-06,3265.51,163.28,96.42
P48874,2024-02-08,3742.31,187.12,97.75
P48875,2024-03-19,1898.31,94.92,99.33
P48876,2024-03-07,4171.43,208.57,21.92
P48877,2024-07-23,3816.81,190.84,47.51
P48878,2024-06-04,4956.5,247.83,99.44
P48879,2024-01-23,764.17,38.21,80.65
P48880,2024-02-26,3315.75,165.79,41.6
P48881,2024-06-22,2423.32,121.17,49.56
P48882,2024-02-12,2134.21,106.71,56.42
P48883,2024-02-08,1517.05,75.85,74.7
P48884,2024-05-04,-4117.52,205.88,52.34
P48885,2024-02-12,-4804.57,240.23,66.14
P48886,2024-04-15,2240.91,112.05,62.36
P48887,2024-04-13,3965.64,198.28,73.06
P48888,2024-01-27,1671.97,83.6,22.69
P48889,2024-05-31,4730.47,236.52,45.78
P48890,2024-01-11,2870.37,143.52,86.9
P48891,2024-03-19,2184.9,109.25,64.05
P48892,2024-07-09,4536.33,226.82,91.28
P48893,2024-03-15,4325.81,216.29,96.49
P48894,2024-02-25,1087.06,54.35,84.76
P48895,2024-05-31,4097.41,204.87,24.11
P48896,2024-06-23,4246.71,212.34,20.91
P48897,2024-06-16,3955.04,197.75,75.63
P48898,2024-03-01,4811.84,240.59,40.88
,2024-06-20,1892.68,94.63,78.68
P48900,2024-06-30,3089.55,154.48,60.15
,2024-02-15,2399.86,119.99,35.78
P48902,2024-05-15,1531.94,76.6,16.26
P48903,2024-02-12,,47.16,53.01
P48904,2024-06-14,2290.09,114.5,99.79
P48905,2024-06-21,595.02,29.75,23.01
P48906,2024-04-29,3039.34,151.97,33.83
P48907,2024-03-05,-3740.1,187.0,43.3
P48908,2024-02-19,3990.24,199.51,86.78
P48909,2024-04-12,,160.97,22.59
P48910,2024-06-15,2371.48,118.57,69.68
P48911,2024-03-01,1006.56,50.33,58.96
P48912,2024-03-21,914.74,45.74,68.85
P48913,2024-03-17,3635.42,181.77,53.26
P48914,2024-03-03,3644.68,182.23,57.19
,2024-03-30,3545.71,177.29,36.7
P48916,2024-06-06,4133.92,206.7,67.99
P48917,2024-03-16,2702.79,135.14,41.51
P48918,2024-04-29,955.88,47.79,49.63
P48919,2024-06-14,2990.0,149.5,87.08
P48920,2024-02-05,3532.81,176.64,16.5
P48921,2024-02-24,-3109.0,155.45,13.83
P48922,2024-04-09,4916.08,245.8,65.75
P48923,2024-02-21,1230.65,61.53,70.89
P48924,2024-07-02,3014.25,150.71,81.11
P48925,2024-02-07,2589.78,129.49,78.31
P48926,2024-07-23,,124.22,43.01
P48927,2024-04-14,4152.95,207.65,86.89
P48928,2024-02-15,4657.82,232.89,21.06
P48929,2024-04-18,4935.08,246.75,90.99
P48930,2024-06-02,1067.57,53.38,97.56
P48931,2024-03-08,1970.4,98.52,82.3
P48932,2024-06-02,585.09,29.25,98.3
P48933,2024-04-30,4924.49,246.22,13.31
P48934,2024-06-25,2879.17,143.96,65.83
P48935,2024-05-30,3211.15,160.56,75.39
P48936,2024-02-16,778.76,38.94,61.14
P48937,2024-04-28,3160.01,158.0,30.04
P48938,2024-02-09,3043.34,152.17,49.96
P48939,2024-06-18,4600.75,230.04,52.23
P48940,2024-03-21,3441.72,172.09,99.73
P48941,2024-06-21,609.12,30.46,50.66
P48942,2024-02-10,3565.3,178.27,58.81
P48943,2024-04-16,1009.66,50.48,26.58
P48944,2024-07-07,2662.16,133.11,73.14
P48945,2024-07-16,1807.92,90.4,74.82
P48946,2024-02-16,3173.49,158.67,75.68
P48947,2024-04-05,879.15,43.96,86.83
P48948,2024-03-26,2860.4,143.02,33.03
P48949,2024-05-30,-4756.2,237.81,28.06
P48950,2024-01-17,3051.48,152.57,23.58
P48951,2024-02-21,2462.11,123.11,89.93
P48952,2024-05-20,3867.46,193.37,99.76
P48953,2024-07-07,,109.9,52.03
P48954,2024-04-01,1117.72,55.89,57.86
P48955,2024-03-08,4523.32,226.17,45.55
P48956,2024-03-24,3970.44,198.52,40.62
P48957,2024-06-29,2861.36,143.07,99.4
P48958,2024-03-12,3216.06,160.8,85.37
P48959,2024-06-21,2608.15,130.41,18.28
P48960,2024-04-15,3798.72,189.94,32.72
P48961,2024-03-16,732.45,36.62,97.77
P48962,2024-03-01,4270.58,213.53,74.93
P48963,2024-02-07,2504.52,125.23,83.25
P48964,2024-05-26,2950.88,147.54,63.36
P48965,2024-06-25,1653.98,82.7,55.98
P48966,2024-03-22,932.91,46.65,77.86
P48967,2024-04-26,4432.92,221.65,12.33
P48968,2024-03-27,1459.47,72.97,41.25
P48969,2024-02-24,2065.11,103.26,48.32
,2024-07-01,4017.12,200.86,14.42
P48971,2024-02-09,840.86,42.04,69.46
P48972,2024-03-20,1326.66,66.33,41.14
P48973,2024-05-25,2172.98,108.65,71.67
P48974,2024-02-19,,28.52,80.0
P48975,2024-03-27,4049.28,202.46,12.89
P48976,2024-01-19,2289.05,114.45,37.53
P48977,2024-05-30,778.95,38.95,85.44
P48978,2024-01-08,2733.75,136.69,82.35
P48979,2024-01-29,3161.05,158.05,52.11
P48980,2024-06-10,582.12,29.11,98.28
P48981,2024-04-28,2484.17,124.21,42.77
P48982,2024-01-26,2378.17,118.91,62.99
P48983,2024-03-16,,96.17,19.72
P48984,2024-02-28,1503.66,75.18,11.01
P48985,2024-06-02,3271.01,163.55,18.33
P48986,2024-06-11,2500.05,125.0,97.78
P48987,2024-04-16,1179.22,58.96,97.08
P48988,2024-05-30,4748.53,237.43,33.48
P48989,2024-02-23,4427.63,221.38,16.34
P48990,2024-05-27,2977.71,148.89,66.01
P48991,2024-04-17,3899.83,194.99,76.58
P48992,2024-03-01,2106.02,105.3,98.27
P48993,2024-05-04,905.27,45.26,92.12
P48994,2024-07-18,4970.89,248.54,89.73
P48995,2024-06-11,3644.88,182.24,59.25
P48996,2024-01-31,4045.93,202.3,53.82
P48997,2024-01-25,1986.36,99.32,14.12
P48998,2024-05-24,4541.68,227.08,57.97
P48999,2024-04-02,2094.84,104.74,68.93
P49000,2024-05-23,2979.4,148.97,51.18
P49001,2024-04-03,2700.02,135.0,72.22
P49002,2024-07-02,3485.81,174.29,37.58
P49003,2024-02-04,2522.78,126.14,61.34
P49004,2024-04-06,1358.61,67.93,75.03
P49005,2024-03-14,2407.37,120.37,40.04
P49006,2024-03-03,2270.31,113.52,48.85
P49007,2024-03-07,2575.08,128.75,85.3
P49008,2024-05-01,3089.92,154.5,26.99
P49009,2024-02-28,1341.38,67.07,92.37
P49010,2024-05-09,1681.29,84.06,65.5
P49011,2024-06-18,3805.5,190.28,85.5
P49012,2024-06-10,3597.42,179.87,36.21
P49013,2024-06-10,1044.91,52.25,98.24
P49014,2024-01-27,2495.86,124.79,36.87
,2024-04-22,4072.57,203.63,89.97
P49016,2024-04-16,4922.82,246.14,40.52
P49017,2024-01-23,3445.08,172.25,25.42
P49018,2024-06-15,3275.78,163.79,56.58
P49019,2024-04-16,4965.75,248.29,29.79
P49020,2024-02-03,2300.06,115.0,32.24
P49021,2024-06-20,2688.12,134.41,52.44
P49022,2024-03-14,3570.33,178.52,59.28
P49023,2024-07-18,3956.03,197.8,44.19
P49024,2024-03-03,1971.04,98.55,35.09
P49025,2024-06-13,4309.65,215.48,92.43
P49026,2024-04-29,1983.91,99.2,84.66
P49027,2024-01-13,3932.71,196.64,48.85
,2024-06-28,1664.98,83.25,80.1
P49029,2024-03-03,4683.95,234.2,79.35
P49030,2024-05-27,4059.33,202.97,87.66
P49031,2024-04-10,1574.98,78.75,31.64
P49032,2024-06-14,3225.67,161.28,43.39
P49033,2024-04-14,1150.55,57.53,13.39
P49034,2024-04-28,2816.41,140.82,65.18
P49035,2024-05-10,4233.1,211.66,80.5
P49036,2024-06-14,3571.76,178.59,55.0
P49037,2024-03-09,4652.84,232.64,77.24
P49038,2024-06-29,3432.4,171.62,58.12
P49039,2024-07-19,2209.35,110.47,73.69
P49040,2024-05-17,2187.64,109.38,83.61
P49041,2024-04-06,1565.32,78.27,65.55
P49042,2024-03-12,3473.54,173.68,86.94
P49043,2024-03-15,2413.27,120.66,36.29
P49044,2024-04-29,2626.11,131.31,14.12
P49045,2024-05-03,3286.21,164.31,90.57
P49046,2024-02-28,2023.6,101.18,10.0
P49047,2024-06-09,2359.36,117.97,87.88
P49048,2024-04-10,923.78,46.19,28.98
P49049,2024-01-31,3419.88,170.99,64.31
P49050,2024-02-24,2820.01,141.0,80.82
P49051,2024-05-04,4160.27,208.01,81.12
P49052,2024-04-17,589.32,29.47,51.05
P49053,2024-01-30,3609.14,180.46,74.83
P49054,2024-04-07,3131.59,156.58,88.32
P49055,2024-06-04,4402.99,220.15,11.54
P49056,2024-01-05,4849.29,242.46,46.5
P49057,2024-02-03,1576.45,78.82,50.76
P49058,2024-02-06,4656.85,232.84,73.74
P49059,2024-05-23,2711.54,135.58,19.35
P49060,2024-07-13,1841.19,92.06,25.4
P49061,2024-04-01,4399.83,219.99,19.08
P49062,2024-03-22,3974.04,198.7,30.08
P49063,2024-05-20,3874.09,193.7,63.1
P49064,2024-03-06,,122.39,93.33
P49065,2024-06-28,2543.89,127.19,31.35
P49066,2024-06-27,2106.05,105.3,75.52
P49067,2024-03-30,1332.65,66.63,11.43
P49068,2024-02-28,1491.33,74.57,68.81
P49069,2024-03-04,4865.81,243.29,77.64
P49070,2024-06-10,4325.53,216.28,61.68
P49071,2024-05-15,1032.56,51.63,48.39
P49072,2024-05-24,4933.6,246.68,99.63
P49073,2024-05-01,4874.62,243.73,82.36
P49074,2024-01-27,4566.68,228.33,48.94
P49075,2024-06-17,3616.08,180.8,32.38
P49076,2024-04-23,3491.91,174.6,18.47
P49077,2024-01-17,4739.38,236.97,95.01
P49078,2024-03-17,3497.16,174.86,99.67
P49079,2024-07-05,,58.62,57.04
P49080,2024-03-23,653.04,32.65,46.79
P49081,2024-06-03,4556.22,227.81,81.84
P49082,2024-04-26,2922.43,146.12,26.52
P49083,2024-06-04,4523.92,226.2,36.15
P49084,2024-04-03,2381.46,119.07,64.18
P49085,2024-04-03,4954.37,247.72,33.77
P49086,2024-07-10,1152.45,57.62,32.76
P49087,2024-03-02,4765.36,238.27,52.12
P49088,2024-06-21,2158.07,107.9,75.44
P49089,2024-01-29,3767.32,188.37,56.71
P49090,2024-03-13,5165.79,258.29,83.93
P49091,2024-05-06,678.5,33.93,36.69
P49092,2024-05-07,2789.05,139.45,87.15
P49093,2024-05-01,717.33,35.87,47.05
P49094,2024-07-26,3849.86,192.49,65.51
P49095,2024-01-31,2780.53,139.03,52.03
P49096,2024-01-27,1045.08,52.25,56.33
P49097,2024-06-16,,128.54,51.67
P49098,2024-01-04,4012.38,200.62,69.07
P49099,2024-05-30,1262.79,63.14,70.77
P49100,2024-04-13,3077.23,153.86,56.75
P49101,2024-02-22,2811.02,140.55,96.25
P49102,2024-05-19,4945.68,247.28,82.88
P49103,2024-02-03,4146.57,207.33,26.57
P49104,2024-07-12,1785.41,89.27,52.71
P49105,2024-03-24,1002.19,50.11,56.83
P49106,2024-02-06,3064.97,153.25,42.19
P49107,2024-04-11,4789.42,239.47,28.01
P49108,2024-03-29,4016.43,200.82,26.7
P49109,2024-06-15,951.0,47.55,52.34
P49110,2024-03-12,,84.91,80.65
P49111,2024-01-23,2348.22,117.41,29.84
P49112,2024-05-18,4080.54,204.03,73.56
P49113,2024-01-27,4570.16,228.51,90.87
P49114,2024-06-21,,176.45,88.72
P49115,2024-02-21,761.93,38.1,12.49
P49116,2024-01-15,2727.57,136.38,44.47
P49117,2024-02-10,4921.55,246.08,52.95
P49118,2024-07-12,4354.84,217.74,72.19
P49119,2024-05-27,4526.83,226.34,71.61
P49120,2024-06-10,2307.61,115.38,76.6
P49121,2024-03-13,1931.19,96.56,34.14
P49122,2024-07-06,3773.08,188.65,44.66
P49123,2024-03-11,5240.56,262.03,97.47
P49124,2024-07-04,4849.0,242.45,93.13
P49125,2024-06-19,4493.93,224.7,22.57
P49126,2024-03-30,1840.88,92.04,92.44
P49127,2024-07-08,,92.29,92.57
P49128,2024-06-21,1056.56,52.83,72.33
P49129,2024-02-18,1588.56,79.43,75.78
P49130,2024-05-13,2231.97,111.6,95.87
P49131,2024-04-28,4056.84,202.84,25.9
P49132,2024-03-10,861.53,43.08,14.25
,2024-03-23,2304.68,115.23,87.14
P49134,2024-01-27,4791.43,239.57,92.92
P49135,2024-03-23,,230.46,61.06
P49136,2024-03-02,2914.99,145.75,93.35
P49137,2024-03-18,2881.25,144.06,12.11
P49138,2024-07-09,3979.32,198.97,89.4
P49139,2024-06-19,2835.91,141.8,34.11
P49140,2024-07-03,1101.78,55.09,29.51
P49141,2024-05-23,1816.84,90.84,75.25
P49142,2024-04-22,1210.69,60.53,84.42
P49143,2024-03-25,2207.03,110.35,53.33
P49144,2024-06-04,3594.13,179.71,61.07
P49145,2024-07-09,1797.45,89.87,86.1
P49146,2024-05-24,4128.68,206.43,30.25
P49147,2024-04-02,1932.98,96.65,57.02
P49148,2024-05-18,3104.43,155.22,65.46
P49149,2024-03-29,4996.61,249.83,14.24
P49150,2024-03-18,1355.47,67.77,29.22
P49151,2024-03-14,3636.72,181.84,53.67
P49152,2024-06-01,4115.78,205.79,27.04
P49153,2024-06-21,1577.04,78.85,26.33
P49154,2024-05-18,4247.66,212.38,29.42
P49155,2024-03-18,3654.94,182.75,49.75
P49156,2024-05-25,3893.73,194.69,73.43
P49157,2024-05-24,1284.36,64.22,17.62
P49158,2024-01-13,504.2,25.21,76.43
P49159,2024-07-13,1346.75,67.34,20.22
P49160,2024-07-10,1946.63,97.33,72.13
P49161,2024-02-28,-727.22,36.36,69.9
P49162,2024-02-24,554.21,27.71,53.9
P49163,2024-06-13,3616.34,180.82,48.69
P49164,2024-05-30,2809.02,140.45,98.18
P49165,2024-03-11,1471.3,73.56,83.1
P49166,2024-06-24,4023.68,201.18,18.64
P49167,2024-05-29,2994.56,149.73,64.86
P49168,2024-05-25,5246.3,262.31,36.31
P49169,2024-05-27,2458.86,122.94,73.23
P49170,2024-05-02,993.5,49.68,19.81
P49171,2024-05-12,3578.71,178.94,96.57
P49172,2024-05-05,,41.85,25.74
P49173,2024-02-15,4778.55,238.93,74.06
P49174,2024-06-16,3477.36,173.87,56.58
P49175,2024-04-21,3046.24,152.31,76.65
P49176,2024-04-15,3518.39,175.92,82.47
P49177,2024-02-17,4856.89,242.84,87.71
,2024-04-13,2373.42,118.67,36.61
P49179,2024-04-21,3953.85,197.69,63.1
P49180,2024-02-06,-2688.24,134.41,92.9
P49181,2024-06-01,-2832.79,141.64,14.37
P49182,2024-04-21,4700.06,235.0,78.52
P49183,2024-07-06,1149.11,57.46,66.03
P49184,2024-07-11,1480.93,74.05,83.97
P49185,2024-03-21,4357.41,217.87,31.81
P49186,2024-05-20,2771.26,138.56,64.71
P49187,2024-04-18,4867.02,243.35,86.38
P49188,2024-04-22,791.93,39.6,14.95
P49189,2024-02-08,3113.64,155.68,78.85
P49190,2024-06-10,-2944.68,147.23,88.29
P49191,2024-01-13,2784.58,139.23,25.82
P49192,2024-03-04,3542.33,177.12,63.45
P49193,2024-05-15,3798.49,189.92,20.23
P49194,2024-03-14,4721.37,236.07,72.21
P49195,2024-06-25,699.53,34.98,71.71
,2024-02-08,1484.89,74.24,23.31
,2024-04-12,4771.23,238.56,96.15
P49198,2024-05-07,2941.33,147.07,45.78
P49199,2024-03-05,4060.93,203.05,60.73
P49200,2024-04-17,3384.98,169.25,31.03
P49201,2024-04-17,3588.21,179.41,92.53
P49202,2024-06-12,4099.29,204.96,68.1
P49203,2024-03-24,2056.95,102.85,35.29
P49204,2024-01-07,2163.3,108.17,92.99
P49205,2024-06-08,3135.28,156.76,84.49
P49206,2024-02-26,3750.76,187.54,70.57
P49207,2024-07-12,3012.1,150.6,24.79
P49208,2024-06-26,3654.18,182.71,45.13
P49209,2024-04-16,3742.91,187.15,97.51
P49210,2024-01-14,4071.05,203.55,55.22
P49211,2024-07-14,1147.97,57.4,56.05
P49212,2024-06-27,3243.22,162.16,71.06
P49213,2024-04-06,2489.89,124.49,18.82
P49214,2024-02-26,4982.25,249.11,62.91
,2024-02-05,4265.02,213.25,67.73
P49216,2024-02-15,2981.52,149.08,46.63
P49217,2024-02-14,4831.99,241.6,11.68
P49218,2024-07-14,,33.76,99.43
P49219,2024-03-21,770.46,38.52,81.74
P49220,2024-03-04,1607.91,80.4,11.02
P49221,2024-04-30,3125.77,156.29,97.7
P49222,2024-01-19,1585.87,79.29,93.52
P49223,2024-06-23,4116.61,205.83,15.41
P49224,2024-03-20,5098.63,254.93,82.68
P49225,2024-04-18,1671.21,83.56,21.28
P49226,2024-06-29,3484.55,174.23,24.93
P49227,2024-01-13,2812.53,140.63,90.73
P49228,2024-05-26,3357.03,167.85,43.19
P49229,2024-06-23,3637.32,181.87,64.01
P49230,2024-02-27,4753.14,237.66,65.36
P49231,2024-02-29,2044.81,102.24,38.45
P49232,2024-03-13,3805.46,190.27,70.56
P49233,2024-01-16,871.35,43.57,77.95
P49234,2024-04-09,2560.93,128.05,87.42
P49235,2024-06-11,1035.62,51.78,91.56
P49236,2024-03-04,963.77,48.19,16.8
P49237,2024-06-29,3809.29,190.46,17.78
P49238,2024-02-10,3964.12,198.21,51.44
P49239,2024-05-17,3376.45,168.82,72.53
P49240,2024-03-19,3137.03,156.85,50.13
P49241,2024-06-01,3213.1,160.66,75.73
P49242,2024-03-06,2896.16,144.81,97.95
P49243,2024-06-21,2709.33,135.47,39.99
P49244,2024-05-04,2235.8,111.79,88.59
P49245,2024-06-08,740.13,37.01,98.11
P49246,2024-02-13,1128.93,56.45,80.97
P49247,2024-04-12,4153.88,207.69,81.67
P49248,2024-03-16,2466.36,123.32,43.34
P49249,2024-02-04,3473.82,173.69,75.53
P49250,2024-05-08,4507.98,225.4,28.93
,2024-02-27,3556.47,177.82,85.56
P49252,2024-01-25,2072.37,103.62,56.08
P49253,2024-06-05,3829.93,191.5,23.89
P49254,2024-05-24,3949.54,197.48,47.3
P49255,2024-02-29,3083.53,154.18,47.88
P49256,2024-04-24,4418.69,220.93,62.49
P49257,2024-07-24,2849.45,142.47,32.86
P49258,2024-01-28,2210.72,110.54,50.58
P49259,2024-03-13,1325.59,66.28,21.19
P49260,2024-03-19,4136.44,206.82,52.4
P49261,2024-06-20,4327.39,216.37,75.89
P49262,2024-02-13,3995.94,199.8,25.92
P49263,2024-04-03,3596.14,179.81,80.65
P49264,2024-06-15,4110.55,205.53,61.98
P49265,2024-05-10,4958.92,247.95,73.42
,2024-03-08,1306.78,65.34,67.7
P49267,2024-06-02,3454.01,172.7,81.27
P49268,2024-02-13,3322.22,166.11,16.9
P49269,2024-01-17,1666.47,83.32,42.97
P49270,2024-06-18,1642.24,82.11,86.01
P49271,2024-05-07,,202.01,28.31
P49272,2024-05-08,612.56,30.63,60.02
P49273,2024-06-03,2858.37,142.92,54.49
P49274,2024-05-30,983.5,49.18,83.04
P49275,2024-05-12,3052.19,152.61,86.79
P49276,2024-04-25,4330.5,216.53,36.23
P49277,2024-05-04,671.21,33.56,14.21
P49278,2024-06-01,4509.58,225.48,25.61
P49279,2024-04-22,891.82,44.59,84.93
P49280,2024-05-13,4022.66,201.13,84.51
P49281,2024-07-12,2950.03,147.5,23.41
,2024-03-22,3476.97,173.85,96.64
P49283,2024-01-26,3461.24,173.06,51.45
P49284,2024-03-12,1068.43,53.42,76.73
P49285,2024-05-15,1602.87,80.14,59.13
P49286,2024-07-13,3805.67,190.28,12.02
P49287,2024-02-21,756.45,37.82,63.47
P49288,2024-03-30,4771.62,238.58,14.77
,2024-04-16,4774.46,238.72,59.1
P49290,2024-06-26,-3688.55,184.43,93.93
P49291,2024-01-25,820.33,41.02,62.87
P49292,2024-03-16,3551.66,177.58,32.7
P49293,2024-04-05,4293.43,214.67,86.66
P49294,2024-04-16,4832.07,241.6,41.86
P49295,2024-01-29,3016.95,150.85,51.03
P49296,2024-05-31,4729.74,236.49,89.57
P49297,2024-02-11,2743.26,137.16,47.48
P49298,2024-01-30,-2609.59,130.48,63.21
P49299,2024-05-20,2395.41,119.77,31.72
P49300,2024-05-05,2048.27,102.41,66.13
,2024-01-21,1549.2,77.46,49.34
P49302,2024-02-15,2719.79,135.99,15.37
P49303,2024-07-08,1619.82,80.99,98.47
P49304,2024-03-14,3760.7,188.03,42.98
P49305,2024-01-28,1427.62,71.38,25.12
P49306,2024-01-27,1162.97,58.15,56.97
P49307,2024-06-10,1924.32,96.22,77.84
P49308,2024-05-04,564.92,28.25,36.14
P49309,2024-04-17,529.97,26.5,33.23
P49310,2024-03-13,1037.85,51.89,37.92
P49311,2024-05-15,-2588.36,129.42,53.95
P49312,2024-02-03,2558.9,127.95,22.17
P49313,2024-02-16,3942.47,197.12,11.15
P49314,2024-02-29,3448.67,172.43,88.37
P49315,2024-06-10,3556.96,177.85,97.5
P49316,2024-05-17,2982.06,149.1,67.57
P49317,2024-06-05,509.69,25.48,99.72
P49318,2024-05-19,1489.13,74.46,42.2
P49319,2024-04-10,4817.7,240.88,35.7
P49320,2024-06-29,3724.48,186.22,38.43
P49321,2024-06-26,,161.88,18.46
P49322,2024-02-04,633.56,31.68,42.3
P49323,2024-01-08,528.14,26.41,35.84
P49324,2024-04-19,4359.17,217.96,88.14
P49325,2024-01-16,2179.14,108.96,81.85
P49326,2024-07-02,-2914.16,145.71,35.69
P49327,2024-04-24,2872.01,143.6,74.66
,2024-04-15,4653.65,232.68,54.68
P49329,2024-02-24,1186.4,59.32,45.14
P49330,2024-07-08,2128.56,106.43,29.28
P49331,2024-01-07,2472.74,123.64,71.41
P49332,2024-03-05,4763.62,238.18,69.47
P49333,2024-06-13,2698.26,134.91,11.8
P49334,2024-06-23,906.02,45.3,73.29
P49335,2024-04-12,769.56,38.48,34.28
P49336,2024-07-07,1471.55,73.58,46.71
P49337,2024-07-07,1280.97,64.05,42.67
P49338,2024-06-23,1462.37,73.12,94.51
P49339,2024-05-12,3043.94,152.2,65.36
P49340,2024-03-16,2353.3,117.67,62.45
P49341,2024-03-20,550.65,27.53,17.85
P49342,2024-06-15,4631.55,231.58,70.58
P49343,2024-02-12,3050.79,152.54,46.34
P49344,2024-06-10,3638.46,181.92,95.01
P49345,2024-05-22,2420.41,121.02,12.46
P49346,2024-04-27,2612.06,130.6,63.81
P49347,2024-06-19,2358.03,117.9,87.74
P49348,2024-05-09,1088.86,54.44,63.81
P49349,2024-02-15,3983.45,199.17,36.42
P49350,2024-01-21,701.34,35.07,71.37
P49351,2024-03-15,3228.91,161.45,73.33
P49352,2024-03-08,2051.21,102.56,33.4
P49353,2024-05-13,2699.11,134.96,68.28
P49354,2024-04-11,3437.18,171.86,45.53
P49355,2024-03-22,1332.06,66.6,48.34
P49356,2024-03-10,3937.79,196.89,81.16
P49357,2024-06-29,3020.59,151.03,26.63
P49358,2024-01-19,4780.16,239.01,87.72
P49359,2024-05-22,2969.48,148.47,31.33
P49360,2024-07-05,1901.39,95.07,65.38
P49361,2024-06-02,3518.73,175.94,22.96
P49362,2024-03-22,3565.84,178.29,98.13
P49363,2024-06-03,,204.9,59.88
P49364,2024-07-10,4798.17,239.91,66.54
P49365,2024-05-08,4646.86,232.34,20.63
P49366,2024-02-17,2105.41,105.27,85.43
P49367,2024-05-24,-4391.53,219.58,53.94
P49368,2024-04-01,3100.68,155.03,11.85
P49369,2024-03-24,4438.69,221.93,81.79
P49370,2024-04-27,1376.4,68.82,62.79
P49371,2024-05-29,4438.6,221.93,69.28
P49372,2024-03-26,3895.49,194.77,50.32
P49373,2024-06-05,4809.95,240.5,60.29
P49374,2024-02-11,1013.06,50.65,34.08
P49375,2024-03-01,4161.52,208.08,96.46
P49376,2024-01-18,1030.08,51.5,81.1
P49377,2024-07-12,1351.02,67.55,88.36
P49378,2024-05-27,4561.01,228.05,69.98
P49379,2024-05-24,1392.05,69.6,15.05
P49380,2024-02-26,3332.43,166.62,50.65
P49381,2024-06-13,1221.69,61.08,85.95
P49382,2024-07-07,2094.32,104.72,73.06
