policy_id,effective_date,written_premium,product,state,broker
P47865,2024-06-10,2995.43,Landlord,FL,Broker A
P47866,2024-01-06,4298.6,Landlord,GA,Broker A
P47867,2024-06-08,4872.62,Short Term Rental,NC,Broker A
P47868,2024-05-19,4347.0,Short Term Rental,IL,Broker A
P47869,2024-05-09,3448.67,Landlord,IL,Broker C
,2024-04-15,3244.16,Multi-Family,IL,Broker B
P47871,2024-05-16,1749.37,Landlord,GA,Broker B
P47872,2024-06-06,3950.95,Landlord,TX,Broker B
P47873,2024-05-13,1076.97,Landlord,TX,Broker B
P47874,2024-02-21,963.13,Short Term Rental,GA,Broker B
P47875,2024-01-20,2927.02,Multi-Family,TX,Broker C
P47876,2024-01-10,1263.92,Multi-Family,IL,Broker B
P47877,2024-03-02,2278.18,Multi-Family,GA,Broker A
P47878,2024-02-21,1698.5,Landlord,IL,Broker A
P47879,2024-05-13,3038.74,Multi-Family,TX,Broker B
P47880,2024-06-18,4413.02,Landlord,TX,Broker B
P47881,2024-01-06,3744.93,Landlord,IL,Broker C
P47882,2024-02-03,3528.83,Short Term Rental,FL,Broker A
P47883,2024-02-10,706.64,Short Term Rental,IL,Broker C
P47884,2024-03-15,3930.67,Landlord,GA,Broker A
P47885,2024-05-23,871.15,Short Term Rental,IL,Broker C
P47886,2024-01-06,1350.62,Landlord,FL,Broker C
P47887,2024-05-10,1389.86,Short Term Rental,GA,Broker A
P47888,2024-02-28,4139.15,Short Term Rental,GA,Broker C
P47889,2024-04-29,3096.91,Short Term Rental,TX,Broker B
P47890,2024-06-09,3861.8,Short Term Rental,IL,Broker B
P47891,2024-02-04,3048.58,Multi-Family,NC,Broker C
P47892,2024-05-27,4192.27,Multi-Family,NC,Broker B
P47893,2024-05-07,3006.11,Multi-Family,IL,Broker C
P47894,2024-02-11,615.35,Multi-Family,GA,Broker C
P47895,2024-03-31,695.85,Landlord,IL,Broker B
P47896,2024-05-18,2401.75,Multi-Family,GA,Broker C
P47897,2024-03-14,1535.26,Landlord,IL,Broker B
P47898,2024-05-11,,Short Term Rental,IL,Broker A
P47899,2024-02-05,3009.77,Short Term Rental,NC,Broker C
P47900,2024-04-17,1183.66,Multi-Family,FL,Broker B
P47901,2024-06-03,1496.79,Multi-Family,FL,Broker C
P47902,2024-03-04,3667.79,Multi-Family,TX,Broker A
P47903,2024-04-28,3941.43,Landlord,TX,Broker B
P47904,2024-01-05,3404.39,Short Term Rental,GA,Broker B
P47905,2024-01-20,2836.24,Landlord,FL,Broker A
P47906,2024-02-22,1072.85,Multi-Family,TX,Broker C
P47907,2024-06-18,4810.24,Short Term Rental,IL,Broker C
P47908,2024-01-25,1506.21,Landlord,IL,Broker C
P47909,2024-01-10,1936.56,Short Term Rental,TX,Broker C
P47910,2024-04-12,551.77,Landlord,TX,Broker C
P47911,2024-06-22,3948.86,Multi-Family,IL,Broker C
P47912,2024-05-13,1910.91,Multi-Family,GA,Broker C
P47913,2024-02-04,2378.31,Short Term Rental,IL,Broker A
P47914,2024-04-14,2068.19,Short Term Rental,GA,Broker C
P47915,2024-01-07,1861.22,Landlord,TX,Broker A
P47916,2024-03-27,3870.31,Landlord,IL,Broker B
P47917,2024-06-23,4580.99,Multi-Family,GA,Broker A
P47918,2024-02-20,3085.65,Short Term Rental,FL,Broker B
P47919,2024-03-23,4136.43,Multi-Family,NC,Broker C
P47920,2024-05-07,1215.14,Landlord,IL,Broker B
P47921,2024-03-03,1577.73,Short Term Rental,FL,Broker B
P47922,2024-01-19,4094.7,Short Term Rental,TX,Broker A
P47923,2024-05-22,1643.27,Short Term Rental,IL,Broker C
P47924,2024-03-20,2825.56,Multi-Family,NC,Broker B
P47925,2024-04-26,1148.86,Short Term Rental,FL,Broker B
P47926,2024-01-17,3860.14,Multi-Family,IL,Broker B
P47927,2024-05-20,3261.62,Landlord,FL,Broker A
P47928,2024-01-23,929.21,Multi-Family,IL,Broker A
P47929,2024-05-19,3597.76,Landlord,IL,Broker B
P47930,2024-05-30,2110.97,Short Term Rental,NC,Broker B
P47931,2024-03-23,771.59,Short Term Rental,IL,Broker C
P47932,2024-04-30,4674.92,Multi-Family,FL,Broker C
P47933,2024-02-24,2345.5,Landlord,FL,Broker B
P47934,2024-05-21,4262.95,Multi-Family,TX,Broker B
P47935,2024-02-18,4980.69,Multi-Family,NC,Broker B
,2024-02-18,3299.57,Short Term Rental,IL,Broker A
P47937,2024-02-21,789.73,Short Term Rental,IL,Broker B
P47938,2024-03-02,4777.25,Multi-Family,TX,Broker C
P47939,2024-06-05,4742.48,Multi-Family,IL,Broker B
P47940,2024-02-18,3575.35,Short Term Rental,TX,Broker C
P47941,2024-05-05,522.51,Landlord,TX,Broker C
P47942,2024-06-22,2340.71,Landlord,FL,Broker A
P47943,2024-02-10,2937.4,Landlord,IL,Broker C
P47944,2024-01-26,3310.2,Multi-Family,IL,Broker B
P47945,2024-05-09,4521.23,Short Term Rental,IL,Broker C
P47946,2024-06-03,3984.75,Multi-Family,GA,Broker A
P47947,2024-02-26,3591.35,Landlord,NC,Broker B
P47948,2024-04-30,2306.71,Multi-Family,TX,Broker A
P47949,2024-04-20,3903.48,Short Term Rental,IL,Broker C
P47950,2024-02-20,1584.0,Short Term Rental,GA,Broker A
P47951,2024-06-12,2518.14,Landlord,FL,Broker C
P47952,2024-06-29,2296.13,Short Term Rental,FL,Broker A
P47953,2024-02-16,4237.49,Landlord,TX,Broker C
P47954,2024-06-07,3709.54,Landlord,NC,Broker C
P47955,2024-01-17,3988.79,Multi-Family,IL,Broker A
P47956,2024-05-15,1928.01,Landlord,IL,Broker A
P47957,2024-04-04,783.77,Landlord,TX,Broker A
,2024-01-25,1786.27,Short Term Rental,GA,Broker B
P47959,2024-04-22,1491.63,Short Term Rental,TX,Broker C
P47960,2024-05-06,1046.68,Short Term Rental,GA,Broker C
,2024-03-13,1075.14,Landlord,TX,Broker B
P47962,2024-03-22,3677.62,Landlord,GA,Broker B
P47963,2024-04-25,,Short Term Rental,GA,Broker B
P47964,2024-01-11,2356.67,Short Term Rental,GA,Broker C
P47965,2024-04-25,2516.81,Short Term Rental,NC,Broker C
P47966,2024-05-12,2748.37,Short Term Rental,NC,Broker B
P47967,2024-03-11,3192.15,Multi-Family,IL,Broker A
P47968,2024-01-04,4819.26,Multi-Family,GA,Broker C
P47969,2024-04-10,4291.05,Landlord,FL,Broker A
P47970,2024-02-25,2873.72,Multi-Family,TX,Broker B
,2024-01-28,2330.89,Landlord,GA,Broker A
P47972,2024-05-29,2047.3,Multi-Family,IL,Broker C
P47973,2024-05-24,3100.06,Multi-Family,NC,Broker B
P47974,2024-04-14,2227.33,Landlord,IL,Broker C
P47975,2024-06-21,507.65,Short Term Rental,GA,Broker A
P47976,2024-01-08,2934.35,Landlord,GA,Broker B
P47977,2024-06-09,3873.53,Short Term Rental,IL,Broker A
P47978,2024-05-06,4857.87,Short Term Rental,TX,Broker A
P47979,2024-03-20,958.92,Short Term Rental,IL,Broker A
P47980,2024-02-28,1919.46,Short Term Rental,GA,Broker B
P47981,2024-01-29,4468.77,Landlord,FL,Broker C
P47982,2024-02-04,3788.42,Multi-Family,NC,Broker B
P47983,2024-03-02,2329.12,Landlord,IL,Broker B
P47984,2024-02-21,4076.27,Multi-Family,NC,Broker C
P47985,2024-03-01,2172.97,Short Term Rental,GA,Broker B
P47986,2024-01-08,4674.25,Multi-Family,NC,Broker C
P47987,2024-06-01,2869.33,Multi-Family,TX,Broker B
P47988,2024-01-07,634.4,Landlord,NC,Broker B
P47989,2024-03-03,4332.71,Multi-Family,FL,Broker A
P47990,2024-05-05,1561.92,Multi-Family,IL,Broker A
P47991,2024-03-20,,Landlord,FL,Broker C
P47992,2024-04-19,2761.88,Short Term Rental,NC,Broker B
P47993,2024-06-21,2077.88,Multi-Family,IL,Broker A
P47994,2024-05-10,749.98,Multi-Family,TX,Broker B
P47995,2024-03-21,612.55,Short Term Rental,FL,Broker A
P47996,2024-06-21,2858.05,Multi-Family,FL,Broker C
P47997,2024-04-06,4649.42,Multi-Family,NC,Broker A
P47998,2024-04-24,3347.44,Landlord,GA,Broker C
P47999,2024-03-29,4514.33,Landlord,TX,Broker A
P48000,2024-01-06,3362.31,Landlord,NC,Broker C
P48001,2024-06-02,2389.04,Landlord,IL,Broker C
P48002,2024-06-15,1262.98,Short Term Rental,IL,Broker C
P48003,2024-04-05,567.08,Multi-Family,FL,Broker A
P48004,2024-02-04,1766.43,Short Term Rental,GA,Broker C
P48005,2024-03-27,1336.83,Landlord,NC,Broker C
P48006,2024-04-20,4396.13,Short Term Rental,TX,Broker C
P48007,2024-03-21,4925.9,Short Term Rental,NC,Broker C
P48008,2024-02-28,4602.29,Multi-Family,IL,Broker B
P48009,2024-01-27,800.38,Landlord,TX,Broker C
,2024-04-26,3360.88,Short Term Rental,GA,Broker A
P48011,2024-03-09,4173.78,Landlord,IL,Broker B
P48012,2024-01-20,2543.34,Landlord,GA,Broker C
P48013,2024-06-06,3258.6,Multi-Family,NC,Broker C
P48014,2024-02-15,4480.97,Short Term Rental,GA,Broker B
P48015,2024-04-10,2325.4,Multi-Family,FL,Broker B
P48016,2024-03-20,1490.22,Multi-Family,IL,Broker B
P48017,2024-04-08,814.94,Landlord,TX,Broker A
,2024-04-13,4300.01,Short Term Rental,GA,Broker A
P48019,2024-06-27,1568.86,Multi-Family,GA,Broker B
P48020,2024-01-03,1946.67,Short Term Rental,FL,Broker A
P48021,2024-05-30,825.48,Short Term Rental,NC,Broker C
P48022,2024-06-21,2679.5,Landlord,GA,Broker A
P48023,2024-01-09,3034.33,Multi-Family,NC,Broker C
P48024,2024-06-17,3834.55,Short Term Rental,TX,Broker C
P48025,2024-06-15,4873.51,Multi-Family,TX,Broker B
P48026,2024-06-15,773.54,Multi-Family,NC,Broker A
P48027,2024-01-06,2013.16,Multi-Family,NC,Broker B
P48028,2024-04-25,4621.57,Multi-Family,NC,Broker B
P48029,2024-05-30,4796.69,Multi-Family,IL,Broker A
P48030,2024-05-19,1852.43,Multi-Family,GA,Broker A
P48031,2024-06-09,3247.38,Multi-Family,IL,Broker A
P48032,2024-01-23,2645.61,Landlord,NC,Broker B
P48033,2024-04-01,625.08,Short Term Rental,TX,Broker C
P48034,2024-03-26,2271.58,Multi-Family,TX,Broker A
P48035,2024-04-29,3489.16,Short Term Rental,FL,Broker C
P48036,2024-04-14,4441.23,Short Term Rental,GA,Broker A
P48037,2024-02-08,3983.04,Multi-Family,NC,Broker C
P48038,2024-06-15,1549.2,Landlord,TX,Broker A
P48039,2024-06-19,3731.84,Short Term Rental,NC,Broker B
P48040,2024-01-27,2387.87,Landlord,TX,Broker C
,2024-05-05,4748.67,Landlord,TX,Broker A
P48042,2024-06-19,2263.33,Multi-Family,TX,Broker B
P48043,2024-02-24,3220.95,Landlord,GA,Broker B
P48044,2024-04-30,2252.87,Landlord,TX,Broker B
P48045,2024-05-13,1586.96,Short Term Rental,IL,Broker B
P48046,2024-06-29,850.75,Landlord,TX,Broker B
P48047,2024-03-12,3216.99,Short Term Rental,GA,Broker B
P48048,2024-04-28,3663.9,Short Term Rental,IL,Broker A
P48049,2024-02-21,4301.15,Landlord,IL,Broker B
P48050,2024-02-15,3357.42,Multi-Family,GA,Broker C
P48051,2024-05-10,2651.11,Multi-Family,TX,Broker B
P48052,2024-06-26,3232.13,Short Term Rental,IL,Broker A
P48053,2024-03-04,1320.65,Short Term Rental,GA,Broker B
P48054,2024-03-13,2189.09,Multi-Family,FL,Broker C
P48055,2024-06-08,2937.72,Short Term Rental,NC,Broker B
P48056,2024-02-20,2285.68,Landlord,GA,Broker A
,2024-02-10,2543.94,Short Term Rental,IL,Broker C
P48058,2024-01-01,2219.22,Short Term Rental,IL,Broker C
P48059,2024-04-30,4900.51,Short Term Rental,GA,Broker C
P48060,2024-01-22,701.78,Multi-Family,FL,Broker B
P48061,2024-01-10,597.47,Multi-Family,NC,Broker B
P48062,2024-06-07,4084.48,Short Term Rental,IL,Broker B
P48063,2024-03-13,3454.44,Multi-Family,NC,Broker A
P48064,2024-02-22,3520.59,Multi-Family,GA,Broker C
P48065,2024-06-16,1761.98,Landlord,NC,Broker C
P48066,2024-02-11,4529.08,Landlord,NC,Broker B
P48067,2024-04-14,4370.37,Multi-Family,FL,Broker A
P48068,2024-02-26,536.29,Multi-Family,IL,Broker A
P48069,2024-01-15,3604.44,Short Term Rental,TX,Broker A
P48070,2024-03-05,3964.22,Multi-Family,IL,Broker C
P48071,2024-03-02,1812.81,Short Term Rental,IL,Broker C
P48072,2024-02-06,1650.62,Multi-Family,GA,Broker A
P48073,2024-06-22,,Multi-Family,GA,Broker C
P48074,2024-02-02,710.47,Short Term Rental,GA,Broker B
P48075,2024-06-18,1843.79,Short Term Rental,TX,Broker B
P48076,2024-06-28,1019.92,Landlord,FL,Broker C
P48077,2024-03-07,4233.93,Landlord,IL,Broker A
P48078,2024-01-17,1171.39,Multi-Family,FL,Broker C
P48079,2024-03-12,2665.35,Short Term Rental,NC,Broker A
,2024-05-18,1040.27,Landlord,NC,Broker C
P48081,2024-03-06,2303.17,Short Term Rental,GA,Broker A
P48082,2024-03-01,3300.01,Short Term Rental,GA,Broker B
P48083,2024-04-09,,Landlord,NC,Broker C
P48084,2024-05-12,3999.82,Short Term Rental,IL,Broker A
P48085,2024-03-10,2465.64,Short Term Rental,GA,Broker C
P48086,2024-03-23,4961.14,Short Term Rental,TX,Broker B
P48087,2024-05-24,4775.22,Short Term Rental,TX,Broker C
P48088,2024-05-14,4698.95,Landlord,TX,Broker B
P48089,2024-01-29,1038.88,Landlord,IL,Broker B
P48090,2024-05-27,3010.28,Short Term Rental,IL,Broker B
P48091,2024-04-25,1043.29,Short Term Rental,FL,Broker B
P48092,2024-01-20,4270.31,Short Term Rental,NC,Broker B
P48093,2024-01-16,1769.32,Multi-Family,TX,Broker A
P48094,2024-06-10,4458.29,Landlord,GA,Broker A
P48095,2024-01-19,1967.97,Short Term Rental,GA,Broker B
P48096,2024-06-20,2815.6,Short Term Rental,FL,Broker C
P48097,2024-02-12,3142.25,Landlord,NC,Broker B
P48098,2024-06-05,3552.68,Short Term Rental,IL,Broker B
P48099,2024-02-01,1925.87,Short Term Rental,NC,Broker A
P48100,2024-06-25,2410.96,Landlord,TX,Broker A
P48101,2024-03-19,1266.23,Landlord,GA,Broker A
P48102,2024-03-01,4391.45,Short Term Rental,NC,Broker C
,2024-02-19,3729.78,Short Term Rental,NC,Broker A
P48104,2024-04-06,3684.21,Multi-Family,NC,Broker A
P48105,2024-01-22,3393.27,Short Term Rental,NC,Broker B
P48106,2024-02-13,2268.27,Multi-Family,IL,Broker A
P48107,2024-03-28,3907.33,Short Term Rental,FL,Broker B
P48108,2024-06-15,3864.71,Short Term Rental,FL,Broker C
P48109,2024-06-12,3501.57,Short Term Rental,TX,Broker A
P48110,2024-05-03,1547.55,Landlord,TX,Broker A
P48111,2024-02-25,4121.8,Landlord,NC,Broker C
P48112,2024-04-23,2089.73,Landlord,NC,Broker C
P48113,2024-06-23,2764.06,Multi-Family,TX,Broker A
P48114,2024-03-22,4291.87,Short Term Rental,IL,Broker C
P48115,2024-03-18,3550.62,Landlord,NC,Broker A
P48116,2024-04-02,2017.61,Short Term Rental,TX,Broker B
P48117,2024-03-12,4849.03,Multi-Family,FL,Broker A
P48118,2024-04-03,1485.41,Multi-Family,GA,Broker A
P48119,2024-01-12,4754.14,Landlord,IL,Broker B
P48120,2024-03-31,3412.23,Multi-Family,FL,Broker A
P48121,2024-01-26,3178.69,Multi-Family,FL,Broker B
P48122,2024-02-10,1510.75,Landlord,IL,Broker C
P48123,2024-04-06,1219.35,Landlord,GA,Broker A
P48124,2024-03-23,3877.34,Multi-Family,FL,Broker B
P48125,2024-02-25,3055.51,Landlord,TX,Broker A
P48126,2024-04-11,4193.38,Short Term Rental,GA,Broker C
P48127,2024-06-29,3952.29,Multi-Family,FL,Broker B
P48128,2024-03-26,2530.93,Multi-Family,FL,Broker B
P48129,2024-01-17,4289.9,Short Term Rental,NC,Broker C
P48130,2024-05-02,1145.66,Landlord,TX,Broker C
P48131,2024-03-02,4969.1,Landlord,GA,Broker B
P48132,2024-01-01,1876.88,Landlord,IL,Broker A
P48133,2024-02-16,4253.33,Landlord,IL,Broker A
P48134,2024-02-23,2125.99,Multi-Family,TX,Broker A
,2024-02-21,2726.37,Short Term Rental,NC,Broker B
P48136,2024-06-17,1038.45,Landlord,FL,Broker A
P48137,2024-04-04,2857.95,Multi-Family,FL,Broker B
P48138,2024-01-13,4773.34,Landlord,IL,Broker A
P48139,2024-01-09,3270.19,Landlord,GA,Broker A
P48140,2024-01-03,4501.76,Short Term Rental,FL,Broker C
P48141,2024-04-10,2574.8,Multi-Family,FL,Broker A
P48142,2024-06-03,2958.74,Multi-Family,TX,Broker B
P48143,2024-06-23,2549.34,Landlord,GA,Broker C
P48144,2024-03-02,3500.13,Landlord,IL,Broker C
P48145,2024-04-05,3341.92,Landlord,GA,Broker A
P48146,2024-06-18,2253.32,Landlord,FL,Broker B
P48147,2024-05-31,3974.0,Landlord,NC,Broker C
P48148,2024-05-22,4426.73,Short Term Rental,FL,Broker C
P48149,2024-01-22,4993.25,Multi-Family,NC,Broker C
P48150,2024-06-01,2450.82,Multi-Family,GA,Broker A
P48151,2024-06-10,1332.96,Landlord,NC,Broker A
P48152,2024-05-03,2912.55,Short Term Rental,IL,Broker B
P48153,2024-01-17,1067.41,Multi-Family,GA,Broker C
P48154,2024-03-20,,Multi-Family,TX,Broker B
P48155,2024-05-06,3564.66,Multi-Family,TX,Broker C
P48156,2024-03-23,852.95,Landlord,TX,Broker B
,2024-05-21,1119.26,Short Term Rental,IL,Broker B
P48158,2024-06-02,1412.52,Short Term Rental,TX,Broker A
P48159,2024-06-15,1007.46,Short Term Rental,GA,Broker A
P48160,2024-01-25,3047.17,Short Term Rental,NC,Broker C
P48161,2024-01-17,1383.36,Multi-Family,IL,Broker A
P48162,2024-05-25,2451.99,Short Term Rental,GA,Broker C
P48163,2024-05-14,2027.42,Landlord,IL,Broker C
P48164,2024-01-22,747.76,Short Term Rental,FL,Broker B
P48165,2024-06-04,1689.77,Short Term Rental,IL,Broker A
P48166,2024-03-05,699.45,Multi-Family,IL,Broker A
P48167,2024-03-22,2184.05,Multi-Family,TX,Broker B
,2024-01-04,4409.16,Landlord,FL,Broker A
P48169,2024-01-20,609.41,Multi-Family,FL,Broker B
P48170,2024-03-15,2964.62,Multi-Family,GA,Broker B
P48171,2024-01-02,559.79,Landlord,FL,Broker A
P48172,2024-01-09,3518.59,Multi-Family,IL,Broker A
P48173,2024-04-15,3463.35,Short Term Rental,GA,Broker C
P48174,2024-02-12,2688.43,Multi-Family,NC,Broker A
P48175,2024-05-07,4152.55,Short Term Rental,NC,Broker B
P48176,2024-02-23,2012.96,Multi-Family,TX,Broker B
P48177,2024-05-24,4574.91,Short Term Rental,TX,Broker C
P48178,2024-01-18,3558.5,Multi-Family,NC,Broker B
P48179,2024-05-04,3588.41,Multi-Family,NC,Broker C
P48180,2024-05-08,1758.94,Landlord,NC,Broker C
P48181,2024-03-21,1340.59,Multi-Family,TX,Broker A
P48182,2024-06-15,4975.17,Short Term Rental,GA,Broker C
P48183,2024-05-05,1904.33,Multi-Family,GA,Broker A
P48184,2024-04-29,1818.43,Multi-Family,IL,Broker C
,2024-04-27,920.25,Short Term Rental,GA,Broker A
P48186,2024-05-12,1936.79,Multi-Family,IL,Broker C
P48187,2024-02-28,3243.71,Multi-Family,NC,Broker C
P48188,2024-05-26,2575.17,Short Term Rental,IL,Broker A
P48189,2024-04-10,2302.57,Landlord,FL,Broker C
P48190,2024-01-06,3982.96,Multi-Family,GA,Broker A
P48191,2024-06-17,3038.1,Short Term Rental,IL,Broker C
P48192,2024-03-08,3474.63,Short Term Rental,IL,Broker A
P48193,2024-06-08,1836.39,Short Term Rental,NC,Broker A
P48194,2024-05-10,4123.34,Landlord,FL,Broker A
P48195,2024-03-04,1507.52,Landlord,IL,Broker A
P48196,2024-04-03,840.86,Short Term Rental,TX,Broker C
P48197,2024-05-19,4478.29,Short Term Rental,GA,Broker C
P48198,2024-02-04,648.19,Multi-Family,FL,Broker B
P48199,2024-01-09,2227.67,Multi-Family,IL,Broker B
P48200,2024-01-24,871.19,Landlord,NC,Broker B
P48201,2024-05-06,1339.65,Multi-Family,NC,Broker A
P48202,2024-04-04,1480.72,Landlord,IL,Broker C
P48203,2024-02-21,,Short Term Rental,TX,Broker C
P48204,2024-02-05,3240.33,Landlord,IL,Broker B
P48205,2024-02-07,3598.63,Landlord,FL,Broker A
P48206,2024-02-15,3381.94,Landlord,NC,Broker C
P48207,2024-06-26,4819.9,Multi-Family,NC,Broker C
P48208,2024-05-31,850.18,Short Term Rental,TX,Broker B
P48209,2024-05-02,1131.46,Short Term Rental,GA,Broker B
P48210,2024-06-19,4151.03,Landlord,FL,Broker C
P48211,2024-01-27,3091.22,Short Term Rental,TX,Broker C
P48212,2024-05-23,3529.53,Multi-Family,IL,Broker B
P48213,2024-04-03,2709.02,Short Term Rental,GA,Broker A
P48214,2024-01-15,1842.0,Short Term Rental,TX,Broker C
P48215,2024-06-03,2006.24,Multi-Family,IL,Broker B
P48216,2024-01-21,4210.45,Landlord,TX,Broker B
P48217,2024-04-09,2059.52,Landlord,GA,Broker B
P48218,2024-06-15,764.78,Multi-Family,TX,Broker A
P48219,2024-05-29,1001.7,Multi-Family,FL,Broker B
P48220,2024-05-17,3463.81,Short Term Rental,GA,Broker C
P48221,2024-03-04,4850.48,Multi-Family,GA,Broker B
P48222,2024-01-06,940.52,Multi-Family,NC,Broker A
P48223,2024-01-11,1587.95,Landlord,TX,Broker B
,2024-05-23,2045.39,Short Term Rental,FL,Broker A
P48225,2024-05-11,1056.42,Short Term Rental,FL,Broker C
P48226,2024-03-24,1176.72,Landlord,NC,Broker C
P48227,2024-02-12,3676.66,Landlord,TX,Broker C
P48228,2024-06-14,3371.48,Landlord,GA,Broker B
P48229,2024-03-31,758.12,Landlord,NC,Broker A
P48230,2024-05-10,1686.0,Multi-Family,NC,Broker B
P48231,2024-02-02,3957.46,Short Term Rental,IL,Broker B
,2024-03-21,573.16,Multi-Family,TX,Broker C
P48233,2024-05-15,,Multi-Family,TX,Broker C
P48234,2024-06-20,4877.14,Landlord,NC,Broker B
P48235,2024-01-02,2639.69,Short Term Rental,FL,Broker C
P48236,2024-03-23,3935.42,Short Term Rental,NC,Broker A
P48237,2024-06-05,655.78,Landlord,TX,Broker C
P48238,2024-05-26,3136.44,Landlord,GA,Broker B
P48239,2024-01-13,1128.18,Multi-Family,TX,Broker A
P48240,2024-03-26,2697.93,Multi-Family,IL,Broker A
P48241,2024-03-20,1181.27,Short Term Rental,NC,Broker B
P48242,2024-01-13,723.73,Multi-Family,TX,Broker A
P48243,2024-03-08,4628.19,Short Term Rental,GA,Broker B
P48244,2024-06-25,2122.65,Short Term Rental,NC,Broker A
P48245,2024-05-18,562.07,Multi-Family,TX,Broker B
P48246,2024-03-16,1422.19,Landlord,GA,Broker B
P48247,2024-04-16,1409.16,Landlord,TX,Broker C
P48248,2024-02-12,2417.39,Short Term Rental,IL,Broker A
P48249,2024-01-12,3171.48,Multi-Family,IL,Broker B
P48250,2024-04-10,2577.28,Landlord,TX,Broker A
P48251,2024-02-05,3202.65,Multi-Family,IL,Broker C
P48252,2024-04-21,4934.29,Short Term Rental,IL,Broker B
P48253,2024-01-02,4943.83,Short Term Rental,TX,Broker C
P48254,2024-04-06,2487.98,Landlord,TX,Broker C
P48255,2024-03-13,3160.12,Short Term Rental,FL,Broker C
P48256,2024-01-28,4692.09,Multi-Family,GA,Broker B
P48257,2024-02-16,3248.42,Multi-Family,IL,Broker C
P48258,2024-06-09,517.7,Multi-Family,GA,Broker B
P48259,2024-06-13,2028.94,Multi-Family,FL,Broker A
P48260,2024-05-29,2853.85,Landlord,IL,Broker C
P48261,2024-01-11,4522.01,Multi-Family,NC,Broker A
P48262,2024-02-19,671.9,Short Term Rental,GA,Broker A
P48263,2024-06-04,3588.84,Multi-Family,TX,Broker A
P48264,2024-05-03,559.76,Multi-Family,GA,Broker C
P48265,2024-02-07,2404.62,Multi-Family,IL,Broker B
P48266,2024-04-20,2666.07,Landlord,TX,Broker A
P48267,2024-01-12,3735.66,Landlord,IL,Broker C
,2024-02-25,1976.81,Multi-Family,TX,Broker A
P48269,2024-01-12,4013.77,Landlord,IL,Broker B
P48270,2024-05-16,3527.34,Multi-Family,FL,Broker B
P48271,2024-03-07,2639.1,Multi-Family,NC,Broker C
P48272,2024-01-29,1013.56,Short Term Rental,FL,Broker A
P48273,2024-01-18,4074.72,Short Term Rental,TX,Broker A
P48274,2024-04-03,3906.93,Short Term Rental,GA,Broker B
P48275,2024-04-26,2704.07,Landlord,FL,Broker A
P48276,2024-06-09,3446.32,Landlord,TX,Broker A
P48277,2024-06-09,2628.23,Landlord,TX,Broker A
P48278,2024-06-03,2317.2,Multi-Family,FL,Broker A
P48279,2024-02-15,1291.25,Landlord,NC,Broker B
P48280,2024-03-04,3076.17,Multi-Family,IL,Broker C
P48281,2024-03-20,3485.43,Landlord,TX,Broker B
P48282,2024-04-03,2853.61,Short Term Rental,GA,Broker A
P48283,2024-06-25,2473.32,Landlord,NC,Broker B
P48284,2024-03-08,4571.5,Short Term Rental,TX,Broker A
P48285,2024-03-29,795.35,Short Term Rental,IL,Broker B
P48286,2024-06-27,3560.5,Multi-Family,GA,Broker B
P48287,2024-03-12,1043.85,Multi-Family,GA,Broker B
P48288,2024-03-12,1191.16,Multi-Family,FL,Broker A
P48289,2024-03-28,2519.59,Short Term Rental,FL,Broker C
P48290,2024-05-21,3750.49,Short Term Rental,GA,Broker C
